row_id,prompt_used_for_clip,step,image_path,clip_cosine,clip_score_0_100,aesthetic_score,dreamsim_dist_vs_step0,dreamsim_sim_vs_step0,dreamsim_dist_vs_prev_step,dreamsim_sim_vs_prev_step
3,Change the image to represent landmark in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_architecture_landmark_general_4.png,0.25634765625,25.634765625,5.491551399230957,0.09275209903717041,0.9072479009628296,0.008704781532287598,0.9912952184677124
3,Change the image to represent landmark in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_architecture_landmark_general_5.png,0.262939453125,26.2939453125,5.4770917892456055,0.12470674514770508,0.8752932548522949,0.007070302963256836,0.9929296970367432
4,Change the image to represent modern landmark in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_architecture_landmark_modern.png,0.25244140625,25.244140625,5.453932285308838,0.0,1.0,,
4,Change the image to represent modern landmark in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_architecture_landmark_modern_1.png,0.2685546875,26.85546875,5.468986511230469,0.1263294219970703,0.8736705780029297,0.1263294219970703,0.8736705780029297
4,Change the image to represent modern landmark in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_architecture_landmark_modern_2.png,0.271240234375,27.1240234375,5.426631927490234,0.13388139009475708,0.8661186099052429,0.016347289085388184,0.9836527109146118
4,Change the image to represent modern landmark in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_architecture_landmark_modern_3.png,0.27392578125,27.392578125,5.41903018951416,0.15118825435638428,0.8488117456436157,0.012267589569091797,0.9877324104309082
4,Change the image to represent modern landmark in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_architecture_landmark_modern_4.png,0.27734375,27.734375,5.44317626953125,0.16965854167938232,0.8303414583206177,0.009395241737365723,0.9906047582626343
4,Change the image to represent modern landmark in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_architecture_landmark_modern_5.png,0.28076171875,28.076171875,5.441679000854492,0.18931907415390015,0.8106809258460999,0.007421970367431641,0.9925780296325684
5,Change the image to represent traditional landmark in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_architecture_landmark_traditional.png,0.224365234375,22.4365234375,5.460565090179443,0.0,1.0,,
5,Change the image to represent traditional landmark in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_architecture_landmark_traditional_1.png,0.220947265625,22.0947265625,5.451857566833496,0.04388147592544556,0.9561185240745544,0.04388141632080078,0.9561185836791992
5,Change the image to represent traditional landmark in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_architecture_landmark_traditional_2.png,0.2337646484375,23.37646484375,5.440208435058594,0.05333518981933594,0.9466648101806641,0.014026761054992676,0.9859732389450073
5,Change the image to represent traditional landmark in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_architecture_landmark_traditional_3.png,0.246337890625,24.6337890625,5.457042694091797,0.06564974784851074,0.9343502521514893,0.006050467491149902,0.9939495325088501
5,Change the image to represent traditional landmark in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_architecture_landmark_traditional_4.png,0.25048828125,25.048828125,5.450811386108398,0.08366382122039795,0.916336178779602,0.005987703800201416,0.9940122961997986
5,Change the image to represent traditional landmark in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_architecture_landmark_traditional_5.png,0.251708984375,25.1708984375,5.437588214874268,0.10475742816925049,0.8952425718307495,0.0060386061668396,0.9939613938331604
6,Change the image to represent dance in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_dance_general.png,0.289306640625,28.9306640625,5.5414838790893555,0.0,1.0,,
